      Lon      Lat    Year  FireRT
   -68.25    46.25    1916   120.0
   -68.25    46.25    1917   438.2
   -68.25    46.25    1918   553.9
   -68.25    46.25    1919   118.8
   -68.25    46.25    1920   804.2
   -68.25    46.25    1921   118.4
   -68.25    46.25    1922   120.7
   -68.25    46.25    1923   118.8
   -68.25    46.25    1924   121.7
   -68.25    46.25    1925   123.4
   -68.25    46.25    1926   133.1
   -68.25    46.25    1927   356.1
   -68.25    46.25    1928   782.1
   -68.25    46.25    1929   134.1
   -68.25    46.25    1930   845.6
   -68.25    46.25    1931   276.6
   -68.25    46.25    1932   146.2
   -68.25    46.25    1933   191.5
   -68.25    46.25    1934   171.2
   -68.25    46.25    1935   134.0
   -68.25    46.25    1936   658.8
   -68.25    46.25    1937   129.6
   -68.25    46.25    1938   814.6
   -68.25    46.25    1939   361.0
   -68.25    46.25    1940   135.9
   -68.25    46.25    1941   190.9
   -68.25    46.25    1942   123.1
   -68.25    46.25    1943   608.8
   -68.25    46.25    1944   120.1
   -68.25    46.25    1945   249.0
   -68.25    46.25    1946   133.3
   -68.25    46.25    1947   200.5
   -68.25    46.25    1948   119.1
   -68.25    46.25    1949   127.5
   -68.25    46.25    1950   123.9
   -68.25    46.25    1951   855.5
   -68.25    46.25    1952   144.4
   -68.25    46.25    1953   117.7
   -68.25    46.25    1954  1000.0
   -68.25    46.25    1955   153.3
   -68.25    46.25    1956   358.1
   -68.25    46.25    1957   122.7
   -68.25    46.25    1958   950.3
   -68.25    46.25    1959   143.7
   -68.25    46.25    1960   133.4
   -68.25    46.25    1961   827.6
   -68.25    46.25    1962   238.3
   -68.25    46.25    1963   143.3
   -68.25    46.25    1964   139.7
   -68.25    46.25    1965   126.5
   -68.25    46.25    1966   118.9
   -68.25    46.25    1967   216.0
   -68.25    46.25    1968   110.1
   -68.25    46.25    1969   950.4
   -68.25    46.25    1970   155.0
   -68.25    46.25    1971   126.3
   -68.25    46.25    1972  1000.0
   -68.25    46.25    1973   200.6
   -68.25    46.25    1974   708.4
   -68.25    46.25    1975   131.4
   -68.25    46.25    1976  1000.0
   -68.25    46.25    1977   254.6
   -68.25    46.25    1978   258.5
   -68.25    46.25    1979   257.0
   -68.25    46.25    1980   140.6
   -68.25    46.25    1981   719.3
   -68.25    46.25    1982   148.3
   -68.25    46.25    1983   361.3
   -68.25    46.25    1984   303.7
   -68.25    46.25    1985   315.4
   -68.25    46.25    1986   355.5
   -68.25    46.25    1987   303.6
   -68.25    46.25    1988   479.7
   -68.25    46.25    1989   498.9
   -68.25    46.25    1990   687.2
   -68.25    46.25    1991   308.0
   -68.25    46.25    1992   400.6
   -68.25    46.25    1993   489.1
   -68.25    46.25    1994   559.3
   -68.25    46.25    1995   120.5
   -68.25    46.25    1996   455.0
   -68.25    46.25    1997   410.0
   -68.25    46.25    1998   525.1
   -68.25    46.25    1999   219.0
   -68.25    46.25    2000   518.7
   -68.25    46.25    2001   138.2
   -68.25    46.25    2002   147.7
   -68.25    46.25    2003   224.9
   -68.25    46.25    2004   529.7
   -68.25    46.25    2005   352.7
   -68.25    46.25    2006   354.2
   -68.25    46.25    2007   178.0
   -68.25    46.25    2008   474.4
   -68.25    46.25    2009   142.4
   -68.25    46.25    2010   335.1
   -68.25    46.25    2011   735.3
   -68.25    46.25    2012   146.1
   -68.25    46.25    2013   818.9
   -68.25    46.25    2014   387.5
   -71.25    45.25    1901  1000.0
   -71.25    45.25    1902  1000.0
   -71.25    45.25    1903   628.4
   -71.25    45.25    1904   912.1
   -71.25    45.25    1905  1000.0
   -71.25    45.25    1906  1000.0
   -71.25    45.25    1907  1000.0
   -71.25    45.25    1908   118.6
   -71.25    45.25    1909   123.7
   -71.25    45.25    1910   185.7
   -71.25    45.25    1911   313.1
   -71.25    45.25    1912   163.9
   -71.25    45.25    1913   624.2
   -71.25    45.25    1914   148.9
   -71.25    45.25    1915   238.8
   -71.25    45.25    1916  1000.0
   -71.25    45.25    1917   991.7
   -71.25    45.25    1918  1000.0
   -71.25    45.25    1919   836.5
   -71.25    45.25    1920  1000.0
   -71.25    45.25    1921   148.4
   -71.25    45.25    1922  1000.0
   -71.25    45.25    1923   773.6
   -71.25    45.25    1924   187.7
   -71.25    45.25    1925  1000.0
   -71.25    45.25    1926   696.9
   -71.25    45.25    1927   699.7
   -71.25    45.25    1928  1000.0
   -71.25    45.25    1929   831.5
   -71.25    45.25    1930   834.2
   -71.25    45.25    1931   975.2
   -71.25    45.25    1932   839.6
   -71.25    45.25    1933   157.7
   -71.25    45.25    1934   365.2
   -71.25    45.25    1935   161.1
   -71.25    45.25    1936   384.4
   -71.25    45.25    1937   876.0
   -71.25    45.25    1938   613.3
   -71.25    45.25    1939  1000.0
   -71.25    45.25    1940   410.2
   -71.25    45.25    1941   382.9
   -71.25    45.25    1942   223.2
   -71.25    45.25    1943  1000.0
   -71.25    45.25    1944   182.6
   -71.25    45.25    1945   349.7
   -71.25    45.25    1946   217.2
   -71.25    45.25    1947   423.7
   -71.25    45.25    1948   557.1
   -71.25    45.25    1949   382.5
   -71.25    45.25    1950  1000.0
   -71.25    45.25    1951  1000.0
   -71.25    45.25    1952   339.3
   -71.25    45.25    1953   751.2
   -71.25    45.25    1954  1000.0
   -71.25    45.25    1955   343.7
   -71.25    45.25    1956  1000.0
   -71.25    45.25    1957   819.7
   -71.25    45.25    1958  1000.0
   -71.25    45.25    1959   899.6
   -71.25    45.25    1960   247.0
   -71.25    45.25    1961   921.3
   -71.25    45.25    1962   623.7
   -71.25    45.25    1963  1000.0
   -71.25    45.25    1964   842.6
   -71.25    45.25    1965   322.6
   -71.25    45.25    1966  1000.0
   -71.25    45.25    1967  1000.0
   -71.25    45.25    1968   684.7
   -71.25    45.25    1969  1000.0
   -71.25    45.25    1970   325.1
   -71.25    45.25    1971   847.1
   -71.25    45.25    1972  1000.0
   -71.25    45.25    1973   850.0
   -71.25    45.25    1974   926.7
   -71.25    45.25    1975   795.0
   -71.25    45.25    1976   955.8
   -71.25    45.25    1977   852.4
   -71.25    45.25    1978   856.9
   -71.25    45.25    1979   687.1
   -71.25    45.25    1980   689.9
   -71.25    45.25    1981  1000.0
   -71.25    45.25    1982   671.0
   -71.25    45.25    1983   652.2
   -71.25    45.25    1984  1000.0
   -71.25    45.25    1985   679.4
   -71.25    45.25    1986  1000.0
   -71.25    45.25    1987   656.6
   -71.25    45.25    1988   747.3
   -71.25    45.25    1989   482.3
   -71.25    45.25    1990  1000.0
   -71.25    45.25    1991   580.8
   -71.25    45.25    1992  1000.0
   -71.25    45.25    1993  1000.0
   -71.25    45.25    1994  1000.0
   -71.25    45.25    1995   394.4
   -71.25    45.25    1996  1000.0
   -71.25    45.25    1997  1000.0
   -71.25    45.25    1998  1000.0
   -71.25    45.25    1999  1000.0
   -71.25    45.25    2000  1000.0
   -71.25    45.25    2001   866.1
   -71.25    45.25    2002   324.0
   -71.25    45.25    2003  1000.0
   -71.25    45.25    2004  1000.0
   -71.25    45.25    2005  1000.0
   -71.25    45.25    2006  1000.0
   -71.25    45.25    2007  1000.0
   -71.25    45.25    2008  1000.0
   -71.25    45.25    2009  1000.0
   -71.25    45.25    2010  1000.0
   -71.25    45.25    2011  1000.0
   -71.25    45.25    2012   964.6
   -71.25    45.25    2013  1000.0
   -71.25    45.25    2014   765.9
   -73.25    46.25    1901   237.8
   -73.25    46.25    1902   749.5
   -73.25    46.25    1903   150.1
   -73.25    46.25    1904   154.3
   -73.25    46.25    1905   259.2
   -73.25    46.25    1906   129.7
   -73.25    46.25    1907   165.8
   -73.25    46.25    1908   122.5
   -73.25    46.25    1909   312.4
   -73.25    46.25    1910   693.7
   -73.25    46.25    1911   148.9
   -73.25    46.25    1912   175.4
   -73.25    46.25    1913   118.4
   -73.25    46.25    1914   310.2
   -73.25    46.25    1915   200.4
   -73.25    46.25    1916   355.9
   -73.25    46.25    1917   598.6
   -73.25    46.25    1918   396.6
   -73.25    46.25    1919   157.7
   -73.25    46.25    1920   362.9
   -73.25    46.25    1921   120.0
   -73.25    46.25    1922   123.0
   -73.25    46.25    1923   201.5
   -73.25    46.25    1924   232.4
   -73.25    46.25    1925   219.3
   -73.25    46.25    1926   255.5
   -73.25    46.25    1927   904.6
   -73.25    46.25    1928   301.4
   -73.25    46.25    1929   859.5
   -73.25    46.25    1930   852.2
   -73.25    46.25    1931   273.2
   -73.25    46.25    1932   451.1
   -73.25    46.25    1933   327.8
   -73.25    46.25    1934   300.6
   -73.25    46.25    1935   514.6
   -73.25    46.25    1936   889.5
   -73.25    46.25    1937   545.3
   -73.25    46.25    1938   543.3
   -73.25    46.25    1939  1000.0
   -73.25    46.25    1940   131.5
   -73.25    46.25    1941   584.9
   -73.25    46.25    1942   137.5
   -73.25    46.25    1943   859.9
   -73.25    46.25    1944   297.0
   -73.25    46.25    1945   216.8
   -73.25    46.25    1946   123.3
   -73.25    46.25    1947   309.1
   -73.25    46.25    1948   120.8
   -73.25    46.25    1949   139.6
   -73.25    46.25    1950   509.1
   -73.25    46.25    1951   383.6
   -73.25    46.25    1952   571.6
   -73.25    46.25    1953   121.8
   -73.25    46.25    1954   967.7
   -73.25    46.25    1955   311.3
   -73.25    46.25    1956   723.5
   -73.25    46.25    1957   280.0
   -73.25    46.25    1958  1000.0
   -73.25    46.25    1959   968.7
   -73.25    46.25    1960   118.2
   -73.25    46.25    1961   798.7
   -73.25    46.25    1962   274.5
   -73.25    46.25    1963   121.6
   -73.25    46.25    1964   144.8
   -73.25    46.25    1965   558.3
   -73.25    46.25    1966   166.8
   -73.25    46.25    1967   317.9
   -73.25    46.25    1968   211.7
   -73.25    46.25    1969   377.6
   -73.25    46.25    1970   174.9
   -73.25    46.25    1971   313.4
   -73.25    46.25    1972  1000.0
   -73.25    46.25    1973   242.2
   -73.25    46.25    1974   764.9
   -73.25    46.25    1975   119.3
   -73.25    46.25    1976   355.6
   -73.25    46.25    1977   327.6
   -73.25    46.25    1978   550.8
   -73.25    46.25    1979   178.5
   -73.25    46.25    1980   141.7
   -73.25    46.25    1981   170.2
   -73.25    46.25    1982   140.8
   -73.25    46.25    1983   118.2
   -73.25    46.25    1984   623.0
   -73.25    46.25    1985   754.0
   -73.25    46.25    1986  1000.0
   -73.25    46.25    1987   282.6
   -73.25    46.25    1988   131.0
   -73.25    46.25    1989   193.2
   -73.25    46.25    1990   308.0
   -73.25    46.25    1991   136.4
   -73.25    46.25    1992   885.5
   -73.25    46.25    1993   674.4
   -73.25    46.25    1994   950.2
   -73.25    46.25    1995   295.7
   -73.25    46.25    1996   170.2
   -73.25    46.25    1997   535.6
   -73.25    46.25    1998   297.6
   -73.25    46.25    1999   162.2
   -73.25    46.25    2000   345.8
   -73.25    46.25    2001   302.6
   -73.25    46.25    2002   125.3
   -73.25    46.25    2003   261.0
   -73.25    46.25    2004   291.5
   -73.25    46.25    2005   156.6
   -73.25    46.25    2006   121.3
   -73.25    46.25    2007   166.1
   -73.25    46.25    2008   236.4
   -73.25    46.25    2009   210.3
   -73.25    46.25    2010   367.8
   -73.25    46.25    2011   818.5
   -73.25    46.25    2012   179.8
   -73.25    46.25    2013   726.5
   -73.25    46.25    2014   440.9
   -73.25    47.25    1901   459.1
   -73.25    47.25    1902   650.7
   -73.25    47.25    1903   547.4
   -73.25    47.25    1904   198.7
   -73.25    47.25    1905   532.2
   -73.25    47.25    1906   152.2
   -73.25    47.25    1907   435.0
   -73.25    47.25    1908   148.8
   -73.25    47.25    1909   302.7
   -73.25    47.25    1910   569.2
   -73.25    47.25    1911   161.6
   -73.25    47.25    1912   231.8
   -73.25    47.25    1913   119.6
   -73.25    47.25    1914   190.6
   -73.25    47.25    1915   118.5
   -73.25    47.25    1916   123.3
   -73.25    47.25    1917   626.0
   -73.25    47.25    1918   693.2
   -73.25    47.25    1919   126.1
   -73.25    47.25    1920   176.6
   -73.25    47.25    1921   118.3
   -73.25    47.25    1922   117.7
   -73.25    47.25    1923   134.3
   -73.25    47.25    1924   452.6
   -73.25    47.25    1925   611.2
   -73.25    47.25    1926   486.1
   -73.25    47.25    1927   910.9
   -73.25    47.25    1928   270.5
   -73.25    47.25    1929   903.0
   -73.25    47.25    1930   979.4
   -73.25    47.25    1931   533.8
   -73.25    47.25    1932   209.0
   -73.25    47.25    1933   138.2
   -73.25    47.25    1934   248.0
   -73.25    47.25    1935   249.4
   -73.25    47.25    1936   446.1
   -73.25    47.25    1937   123.2
   -73.25    47.25    1938   332.3
   -73.25    47.25    1939  1000.0
   -73.25    47.25    1940   141.3
   -73.25    47.25    1941   176.8
   -73.25    47.25    1942   178.8
   -73.25    47.25    1943   640.7
   -73.25    47.25    1944   138.3
   -73.25    47.25    1945   119.5
   -73.25    47.25    1946   145.0
   -73.25    47.25    1947   205.1
   -73.25    47.25    1948   119.6
   -73.25    47.25    1949   139.6
   -73.25    47.25    1950   475.2
   -73.25    47.25    1951   471.5
   -73.25    47.25    1952   879.2
   -73.25    47.25    1953   231.1
   -73.25    47.25    1954   957.9
   -73.25    47.25    1955   298.7
   -73.25    47.25    1956   834.3
   -73.25    47.25    1957   502.3
   -73.25    47.25    1958   960.2
   -73.25    47.25    1959   942.6
   -73.25    47.25    1960   118.4
   -73.25    47.25    1961   395.2
   -73.25    47.25    1962   186.1
   -73.25    47.25    1963   124.4
   -73.25    47.25    1964   197.4
   -73.25    47.25    1965   403.4
   -73.25    47.25    1966   346.4
   -73.25    47.25    1967   195.7
   -73.25    47.25    1968   124.9
   -73.25    47.25    1969   327.0
   -73.25    47.25    1970   278.4
   -73.25    47.25    1971   149.3
   -73.25    47.25    1972  1000.0
   -73.25    47.25    1973   294.1
   -73.25    47.25    1974   618.8
   -73.25    47.25    1975   119.8
   -73.25    47.25    1976   481.5
   -73.25    47.25    1977   713.0
   -73.25    47.25    1978   873.4
   -73.25    47.25    1979   319.4
   -73.25    47.25    1980   201.0
   -73.25    47.25    1981   238.5
   -73.25    47.25    1982   214.7
   -73.25    47.25    1983   125.9
   -73.25    47.25    1984   910.9
   -73.25    47.25    1985   426.1
   -73.25    47.25    1986  1000.0
   -73.25    47.25    1987   399.6
   -73.25    47.25    1988   475.4
   -73.25    47.25    1989   353.5
   -73.25    47.25    1990   159.4
   -73.25    47.25    1991   148.0
   -73.25    47.25    1992   883.0
   -73.25    47.25    1993   939.1
   -73.25    47.25    1994  1000.0
   -73.25    47.25    1995   127.0
   -73.25    47.25    1996   225.1
   -73.25    47.25    1997   307.8
   -73.25    47.25    1998   137.2
   -73.25    47.25    1999   224.6
   -73.25    47.25    2000   274.0
   -73.25    47.25    2001   181.8
   -73.25    47.25    2002   302.8
   -73.25    47.25    2003   522.3
   -73.25    47.25    2004   268.9
   -73.25    47.25    2005   181.3
   -73.25    47.25    2006   143.7
   -73.25    47.25    2007   162.5
   -73.25    47.25    2008   234.7
   -73.25    47.25    2009   197.3
   -73.25    47.25    2010   182.8
   -73.25    47.25    2011  1000.0
   -73.25    47.25    2012   160.8
   -73.25    47.25    2013   824.6
   -73.25    47.25    2014   799.8
   -70.25    44.75    1901  1000.0
   -70.25    44.75    1902   891.3
   -70.25    44.75    1903   175.8
   -70.25    44.75    1904   334.4
   -70.25    44.75    1905   935.7
   -70.25    44.75    1906   372.7
   -70.25    44.75    1907   688.5
   -70.25    44.75    1908   121.6
   -70.25    44.75    1909   130.4
   -70.25    44.75    1910   241.3
   -70.25    44.75    1911   183.4
   -70.25    44.75    1912   145.5
   -70.25    44.75    1913   159.8
   -70.25    44.75    1914   192.1
   -70.25    44.75    1915   340.5
   -70.25    44.75    1916  1000.0
   -70.25    44.75    1917   742.9
   -70.25    44.75    1918   338.1
   -70.25    44.75    1919   132.9
   -70.25    44.75    1920   763.3
   -70.25    44.75    1921   127.8
   -70.25    44.75    1922   738.3
   -70.25    44.75    1923   295.4
   -70.25    44.75    1924   324.7
   -70.25    44.75    1925   351.9
   -70.25    44.75    1926   336.0
   -70.25    44.75    1927   333.8
   -70.25    44.75    1928   718.3
   -70.25    44.75    1929   151.8
   -70.25    44.75    1930  1000.0
   -70.25    44.75    1931  1000.0
