      Lon      Lat    Year     BNE    BINE     BNS    TeNE    TeBS     IBS    TeBE    TrBE   TrIBE    TrBR     C3G     C4G   Total
   -72.25    45.75    1947   0.147   0.098   0.000   0.000   0.000   0.302   0.000   0.000   0.000   0.000  -0.000   0.000   0.546
   -72.25    45.75    1948   0.170   0.111   0.000   0.000   0.000   0.295   0.000   0.000   0.000   0.000   0.000   0.000   0.577
   -72.25    45.75    1949   0.162   0.101   0.000   0.000   0.000   0.319   0.000   0.000   0.000   0.000  -0.000   0.000   0.581
   -72.25    45.75    1950   0.170   0.109   0.000   0.000   0.000   0.317   0.000   0.000   0.000   0.000   0.000   0.000   0.597
   -72.25    45.75    1951   0.179   0.113   0.000   0.000   0.000   0.317   0.000   0.000   0.000   0.000   0.000   0.000   0.609
   -72.25    45.75    1952   0.156   0.100   0.000   0.000   0.000   0.310   0.000   0.000   0.000   0.000   0.000   0.000   0.566
   -72.25    45.75    1953   0.177   0.106   0.000   0.000   0.000   0.300   0.000   0.000   0.000   0.000   0.000   0.000   0.582
   -72.25    45.75    1954   0.176   0.108   0.000   0.000   0.000   0.336   0.000   0.000   0.000   0.000   0.000   0.000   0.619
   -72.25    45.75    1955   0.145   0.092   0.000   0.000   0.000   0.339   0.000   0.000   0.000   0.000  -0.000   0.000   0.575
   -72.25    45.75    1956   0.151   0.066   0.000   0.000   0.000   0.227   0.000   0.000   0.000   0.000   0.000   0.000   0.445
   -72.25    45.75    1957   0.146   0.064   0.000   0.000   0.000   0.259   0.000   0.000   0.000   0.000   0.000   0.000   0.469
   -72.25    45.75    1958   0.152   0.073   0.000   0.000   0.001   0.248   0.000   0.000   0.000   0.000   0.110   0.000   0.585
   -72.25    45.75    1959   0.128   0.064   0.000   0.000   0.001   0.235   0.000   0.000   0.000   0.000   0.085   0.000   0.513
   -72.25    45.75    1960   0.153   0.070   0.000   0.000   0.002   0.254   0.000   0.000   0.000   0.000   0.095   0.000   0.574
   -72.25    45.75    1961   0.146   0.070   0.000   0.000   0.002   0.243   0.000   0.000   0.000   0.000   0.084   0.000   0.545
   -72.25    45.75    1962   0.167   0.077   0.000   0.000   0.003   0.260   0.000   0.000   0.000   0.000   0.080   0.000   0.588
   -72.25    45.75    1963   0.172   0.084   0.000   0.000   0.003   0.260   0.000   0.000   0.000   0.000   0.063   0.000   0.582
   -72.25    45.75    1964   0.176   0.088   0.000   0.000   0.004   0.283   0.000   0.000   0.000   0.000   0.052   0.000   0.604
   -72.25    45.75    1965   0.142   0.033   0.000   0.000   0.004   0.226   0.000   0.000   0.000   0.000   0.038   0.000   0.443
   -72.25    45.75    1966   0.143   0.041   0.000   0.000   0.006   0.242   0.000   0.000   0.000   0.000   0.027   0.000   0.459
   -72.25    45.75    1967   0.135   0.049   0.000   0.000   0.007   0.243   0.000   0.000   0.000   0.000   0.097   0.000   0.531
   -72.25    45.75    1968   0.161   0.053   0.000   0.000   0.009   0.305   0.000   0.000   0.000   0.000   0.101   0.000   0.630
   -72.25    45.75    1969   0.147   0.048   0.000   0.000   0.009   0.266   0.000   0.000   0.000   0.000   0.090   0.000   0.561
   -72.25    45.75    1970   0.138   0.046   0.000   0.000   0.010   0.271   0.000   0.000   0.000   0.000   0.079   0.000   0.544
   -72.25    45.75    1971   0.102   0.046   0.000   0.000   0.012   0.279   0.000   0.000   0.000   0.000   0.070   0.000   0.508
   -72.25    45.75    1972   0.114   0.047   0.000   0.000   0.011   0.252   0.000   0.000   0.000   0.000   0.082   0.000   0.507
   -72.25    45.75    1973   0.122   0.051   0.000   0.000   0.014   0.300   0.000   0.000   0.000   0.000   0.079   0.000   0.565
   -72.25    45.75    1974   0.132   0.049   0.000   0.000   0.000   0.273   0.000   0.000   0.000   0.000   0.067   0.000   0.521
   -72.25    45.75    1975   0.136   0.052   0.000   0.000   0.000   0.314   0.000   0.000   0.000   0.000   0.071   0.000   0.573
   -72.25    45.75    1976   0.150   0.051   0.000   0.000   0.000   0.321   0.000   0.000   0.000   0.000   0.069   0.000   0.591
   -72.25    45.75    1977   0.164   0.058   0.000   0.000   0.000   0.340   0.000   0.000   0.000   0.000   0.062   0.000   0.624
   -72.25    45.75    1978   0.161   0.056   0.000   0.000   0.000   0.301   0.000   0.000   0.000   0.000   0.044   0.000   0.563
   -72.25    45.75    1979   0.173   0.063   0.000   0.000   0.000   0.343   0.000   0.000   0.000   0.000   0.042   0.000   0.621
   -72.25    45.75    1980   0.168   0.060   0.000   0.000   0.000   0.336   0.000   0.000   0.000   0.000   0.035   0.000   0.599
   -72.25    45.75    1981   0.177   0.065   0.000   0.000   0.000   0.366   0.000   0.000   0.000   0.000   0.027   0.000   0.635
   -72.25    45.75    1982   0.183   0.064   0.000   0.000   0.000   0.370   0.000   0.000   0.000   0.000   0.017   0.000   0.634
   -72.25    45.75    1983   0.100   0.047   0.000   0.000   0.000   0.266   0.000   0.000   0.000   0.000   0.003   0.000   0.416
   -72.25    45.75    1984   0.126   0.053   0.000   0.000   0.000   0.351   0.000   0.000   0.000   0.000   0.002   0.000   0.533
   -72.25    45.75    1985   0.120   0.058   0.000   0.000   0.000   0.361   0.000   0.000   0.000   0.000   0.094   0.000   0.634
   -72.25    45.75    1986   0.126   0.053   0.000   0.000   0.000   0.358   0.000   0.000   0.000   0.000   0.083   0.000   0.620
   -72.25    45.75    1987   0.113   0.054   0.000   0.000   0.000   0.369   0.000   0.000   0.000   0.000   0.097   0.000   0.633
   -72.25    45.75    1988   0.106   0.049   0.000   0.000   0.000   0.328   0.000   0.000   0.000   0.000   0.080   0.000   0.562
   -72.25    45.75    1989   0.089   0.013   0.000   0.000   0.000   0.259   0.000   0.000   0.000   0.000   0.061   0.000   0.422
   -72.25    45.75    1990   0.093   0.018   0.000   0.000   0.000   0.302   0.000   0.000   0.000   0.000   0.086   0.000   0.499
   -72.25    45.75    1991   0.100   0.029   0.000   0.000   0.000   0.284   0.000   0.000   0.000   0.000   0.158   0.000   0.571
   -72.25    45.75    1992   0.106   0.025   0.000   0.000   0.000   0.293   0.000   0.000   0.000   0.000   0.163   0.000   0.587
   -72.25    45.75    1993   0.096   0.029   0.000   0.000   0.000   0.300   0.000   0.000   0.000   0.000   0.167   0.000   0.592
   -72.25    45.75    1994   0.110   0.032   0.000   0.000   0.000   0.314   0.000   0.000   0.000   0.000   0.157   0.000   0.613
   -72.25    45.75    1995   0.106   0.035   0.000   0.000   0.000   0.320   0.000   0.000   0.000   0.000   0.107   0.000   0.567
   -72.25    45.75    1996   0.120   0.043   0.000   0.000   0.000   0.330   0.000   0.000   0.000   0.000   0.114   0.000   0.608
   -72.25    45.75    1997   0.118   0.048   0.000   0.000   0.000   0.319   0.000   0.000   0.000   0.000   0.087   0.000   0.572
   -72.25    45.75    1998   0.137   0.059   0.000   0.000   0.000   0.424   0.000   0.000   0.000   0.000   0.078   0.000   0.698
   -72.25    45.75    1999   0.124   0.057   0.000   0.000   0.000   0.368   0.000   0.000   0.000   0.000   0.033   0.000   0.583
   -72.25    45.75    2000   0.139   0.064   0.000   0.000   0.000   0.408   0.000   0.000   0.000   0.000   0.032   0.000   0.644
   -72.25    45.75    2001   0.124   0.062   0.000   0.000   0.000   0.457   0.000   0.000   0.000   0.000   0.019   0.000   0.661
   -72.25    45.75    2002   0.115   0.055   0.000   0.000   0.000   0.441   0.000   0.000   0.000   0.000   0.009   0.000   0.620
   -72.25    45.75    2003   0.117   0.057   0.000   0.000   0.000   0.488   0.000   0.000   0.000   0.000   0.003   0.000   0.664
   -72.25    45.75    2004   0.126   0.056   0.000   0.000   0.000   0.513   0.000   0.000   0.000   0.000   0.003   0.000   0.698
   -72.25    45.75    2005   0.106   0.046   0.000   0.000   0.000   0.516   0.000   0.000   0.000   0.000   0.003   0.000   0.670
   -72.25    45.75    2006   0.122   0.048   0.000   0.000   0.000   0.554   0.000   0.000   0.000   0.000   0.003   0.000   0.727
   -72.25    45.75    2007   0.112   0.039   0.000   0.000   0.000   0.567   0.000   0.000   0.000   0.000   0.004   0.000   0.722
   -72.25    45.75    2008   0.109   0.036   0.000   0.000   0.000   0.577   0.000   0.000   0.000   0.000   0.005   0.000   0.727
   -72.25    45.75    2009   0.106   0.031   0.000   0.000   0.000   0.533   0.000   0.000   0.000   0.000   0.005   0.000   0.675
   -72.25    45.75    2010   0.103   0.025   0.000   0.000   0.000   0.489   0.000   0.000   0.000   0.000   0.000   0.000   0.617
   -72.25    45.75    2011   0.095   0.021   0.000   0.000   0.000   0.473   0.000   0.000   0.000   0.000   0.000   0.000   0.588
   -72.25    45.75    2012   0.098   0.022   0.000   0.000   0.002   0.505   0.000   0.000   0.000   0.000   0.104   0.000   0.729
   -72.25    45.75    2013   0.100   0.019   0.000   0.000   0.001   0.492   0.000   0.000   0.000   0.000   0.091   0.000   0.703
   -72.25    45.75    2014   0.099   0.017   0.000   0.000   0.001   0.483   0.000   0.000   0.000   0.000   0.108   0.000   0.709
   -67.25    46.75    1901   0.253   0.194   0.000   0.000   0.000   0.095   0.000   0.000   0.000   0.000   0.078   0.000   0.619
   -67.25    46.75    1902   0.266   0.206   0.000   0.000   0.000   0.088   0.000   0.000   0.000   0.000   0.059   0.000   0.619
   -67.25    46.75    1903   0.271   0.212   0.000   0.000   0.000   0.099   0.000   0.000   0.000   0.000   0.051   0.000   0.634
   -67.25    46.75    1904   0.252   0.207   0.000   0.000   0.000   0.098   0.000   0.000   0.000   0.000   0.036   0.000   0.593
   -67.25    46.75    1905   0.265   0.219   0.000   0.000   0.000   0.103   0.000   0.000   0.000   0.000   0.024   0.000   0.611
   -67.25    46.75    1906   0.249   0.208   0.000   0.000   0.000   0.107   0.000   0.000   0.000   0.000   0.015   0.000   0.579
   -67.25    46.75    1907   0.256   0.210   0.000   0.000   0.000   0.100   0.000   0.000   0.000   0.000   0.010   0.000   0.576
   -67.25    46.75    1908   0.253   0.216   0.000   0.000   0.000   0.123   0.000   0.000   0.000   0.000   0.007   0.000   0.598
   -67.25    46.75    1909   0.272   0.224   0.000   0.000   0.000   0.116   0.000   0.000   0.000   0.000   0.003   0.000   0.615
   -67.25    46.75    1910   0.176   0.222   0.000   0.000   0.000   0.140   0.000   0.000   0.000   0.000   0.002   0.000   0.539
   -67.25    46.75    1911   0.162   0.213   0.000   0.000   0.000   0.144   0.000   0.000   0.000   0.000   0.000   0.000   0.520
   -67.25    46.75    1912   0.178   0.231   0.000   0.000   0.000   0.143   0.000   0.000   0.000   0.000   0.086   0.000   0.637
   -67.25    46.75    1913   0.177   0.239   0.000   0.000   0.000   0.162   0.000   0.000   0.000   0.000   0.084   0.000   0.662
   -67.25    46.75    1914   0.162   0.214   0.000   0.000   0.000   0.155   0.000   0.000   0.000   0.000   0.086   0.000   0.616
   -67.25    46.75    1915   0.169   0.227   0.000   0.000   0.000   0.165   0.000   0.000   0.000   0.000   0.085   0.000   0.647
   -67.25    46.75    1916   0.152   0.203   0.000   0.000   0.000   0.167   0.000   0.000   0.000   0.000   0.059   0.000   0.581
   -67.25    46.75    1917   0.162   0.217   0.000   0.000   0.000   0.157   0.000   0.000   0.000   0.000   0.070   0.000   0.605
   -67.25    46.75    1918   0.169   0.221   0.000   0.000   0.000   0.175   0.000   0.000   0.000   0.000   0.067   0.000   0.632
   -67.25    46.75    1919   0.160   0.210   0.000   0.000   0.000   0.173   0.000   0.000   0.000   0.000   0.059   0.000   0.602
   -67.25    46.75    1920   0.173   0.226   0.000   0.000   0.000   0.198   0.000   0.000   0.000   0.000   0.061   0.000   0.658
   -67.25    46.75    1921   0.161   0.217   0.000   0.000   0.000   0.186   0.000   0.000   0.000   0.000   0.039   0.000   0.604
   -67.25    46.75    1922   0.157   0.187   0.000   0.000   0.000   0.111   0.000   0.000   0.000   0.000   0.000   0.000   0.456
   -67.25    46.75    1923   0.162   0.193   0.000   0.000   0.000   0.109   0.000   0.000   0.000   0.000   0.001   0.000   0.465
   -67.25    46.75    1924   0.074   0.174   0.000   0.000   0.000   0.108   0.000   0.000   0.000   0.000   0.080   0.000   0.436
   -67.25    46.75    1925   0.076   0.180   0.000   0.000   0.000   0.111   0.000   0.000   0.000   0.000   0.081   0.000   0.448
   -67.25    46.75    1926   0.083   0.198   0.000   0.000   0.000   0.117   0.000   0.000   0.000   0.000   0.173   0.000   0.571
   -67.25    46.75    1927   0.087   0.210   0.000   0.000   0.000   0.121   0.000   0.000   0.000   0.000   0.173   0.000   0.591
   -67.25    46.75    1928   0.083   0.203   0.000   0.000   0.000   0.134   0.000   0.000   0.000   0.000   0.192   0.000   0.613
   -67.25    46.75    1929   0.090   0.219   0.000   0.000   0.000   0.135   0.000   0.000   0.000   0.000   0.172   0.000   0.615
   -67.25    46.75    1930   0.094   0.230   0.000   0.000   0.000   0.145   0.000   0.000   0.000   0.000   0.172   0.000   0.641
   -67.25    46.75    1931   0.105   0.262   0.000   0.000   0.000   0.174   0.000   0.000   0.000   0.000   0.157   0.000   0.698
   -67.25    46.75    1932   0.099   0.246   0.000   0.000   0.000   0.165   0.000   0.000   0.000   0.000   0.141   0.000   0.651
   -67.25    46.75    1933   0.102   0.257   0.000   0.000   0.000   0.159   0.000   0.000   0.000   0.000   0.116   0.000   0.634
   -67.25    46.75    1934   0.105   0.259   0.000   0.000   0.000   0.176   0.000   0.000   0.000   0.000   0.105   0.000   0.645
   -67.25    46.75    1935   0.104   0.266   0.000   0.000   0.000   0.171   0.000   0.000   0.000   0.000   0.080   0.000   0.621
   -67.25    46.75    1936   0.120   0.298   0.000   0.000   0.000   0.192   0.000   0.000   0.000   0.000   0.082   0.000   0.692
   -67.25    46.75    1937   0.105   0.270   0.000   0.000   0.000   0.201   0.000   0.000   0.000   0.000   0.048   0.000   0.624
   -67.25    46.75    1938   0.090   0.223   0.000   0.000   0.000   0.189   0.000   0.000   0.000   0.000   0.042   0.000   0.544
   -67.25    46.75    1939   0.080   0.200   0.000   0.000   0.000   0.179   0.000   0.000   0.000   0.000   0.026   0.000   0.485
   -67.25    46.75    1940   0.090   0.230   0.000   0.000   0.000   0.201   0.000   0.000   0.000   0.000   0.110   0.000   0.631
   -67.25    46.75    1941   0.097   0.251   0.000   0.000   0.000   0.210   0.000   0.000   0.000   0.000   0.106   0.000   0.665
   -67.25    46.75    1942   0.095   0.251   0.000   0.000   0.000   0.225   0.000   0.000   0.000   0.000   0.090   0.000   0.662
   -67.25    46.75    1943   0.090   0.241   0.000   0.000   0.000   0.211   0.000   0.000   0.000   0.000   0.093   0.000   0.635
   -67.25    46.75    1944   0.088   0.239   0.000   0.000   0.000   0.225   0.000   0.000   0.000   0.000   0.068   0.000   0.619
   -67.25    46.75    1945   0.093   0.252   0.000   0.000   0.000   0.231   0.000   0.000   0.000   0.000   0.071   0.000   0.648
   -67.25    46.75    1946   0.100   0.273   0.000   0.000   0.000   0.261   0.000   0.000   0.000   0.000   0.055   0.000   0.688
   -67.25    46.75    1947   0.085   0.241   0.000   0.000   0.000   0.257   0.000   0.000   0.000   0.000   0.040   0.000   0.624
   -67.25    46.75    1948   0.088   0.246   0.000   0.000   0.000   0.240   0.000   0.000   0.000   0.000   0.031   0.000   0.605
   -67.25    46.75    1949   0.097   0.277   0.000   0.000   0.000   0.319   0.000   0.000   0.000   0.000   0.029   0.000   0.721
   -67.25    46.75    1950   0.101   0.282   0.000   0.000   0.000   0.299   0.000   0.000   0.000   0.000   0.018   0.000   0.700
   -67.25    46.75    1951   0.100   0.284   0.000   0.000   0.000   0.316   0.000   0.000   0.000   0.000   0.009   0.000   0.709
   -67.25    46.75    1952   0.086   0.253   0.000   0.000   0.000   0.297   0.000   0.000   0.000   0.000   0.003   0.000   0.639
   -67.25    46.75    1953   0.096   0.279   0.000   0.000   0.000   0.305   0.000   0.000   0.000   0.000   0.001   0.000   0.680
   -67.25    46.75    1954   0.093   0.272   0.000   0.000   0.000   0.328   0.000   0.000   0.000   0.000  -0.000   0.000   0.693
   -67.25    46.75    1955   0.090   0.269   0.000   0.000   0.000   0.328   0.000   0.000   0.000   0.000  -0.000   0.000   0.686
   -67.25    46.75    1956   0.096   0.281   0.000   0.000   0.000   0.298   0.000   0.000   0.000   0.000  -0.000   0.000   0.675
   -67.25    46.75    1957   0.091   0.270   0.000   0.000   0.000   0.334   0.000   0.000   0.000   0.000  -0.000   0.000   0.695
   -67.25    46.75    1958   0.095   0.282   0.000   0.000   0.000   0.335   0.000   0.000   0.000   0.000  -0.000   0.000   0.713
   -67.25    46.75    1959   0.077   0.236   0.000   0.000   0.000   0.325   0.000   0.000   0.000   0.000  -0.000   0.000   0.639
   -67.25    46.75    1960   0.082   0.251   0.000   0.000   0.000   0.347   0.000   0.000   0.000   0.000  -0.000   0.000   0.680
   -67.25    46.75    1961   0.082   0.250   0.000   0.000   0.000   0.344   0.000   0.000   0.000   0.000   0.001   0.000   0.678
   -67.25    46.75    1962   0.090   0.271   0.000   0.000   0.000   0.366   0.000   0.000   0.000   0.000   0.001   0.000   0.728
